target_period,target_date,actual_main_numbers,actual_second_zone,predicted_main_numbers,predicted_second_zone,overlap_numbers,top1_main_hits,top1_second_hit,best_of_6_main_hits,any_of_6_second_hit,best_of_6_total_hits,predicted_odd_even,actual_odd_even,predicted_low_high,actual_low_high,predicted_sum,actual_sum,predicted_spread,actual_spread,predicted_max_run,actual_max_run,top1_score,top_signals,failure_tags
114000077,2025/09/25,08 12 14 24 28 35,03,03 07 19 20 24 38,05,24,1,0,2,1,2,3-3,1-5,3-3,3-3,111,121,35,27,2,1,6.1427,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias"
114000078,2025/09/29,12 16 17 20 27 36,03,01 03 04 07 14 38,04,,0,0,1,1,1,3-3,2-4,5-1,3-3,67,128,37,24,2,2,5.6011,03 38 01,"main_zero_hit,second_miss,low_high_bias,sum_gap_large,spread_gap_large"
114000079,2025/10/02,03 05 12 24 27 30,07,01 03 07 26 36 38,02,03,1,0,2,0,2,3-3,3-3,3-3,3-3,111,101,37,27,2,1,5.4362,03 38 01,"main_one_hit,second_miss,run_pattern_mismatch,spread_gap_large"
114000080,2025/10/06,05 06 09 14 15 37,05,01 04 19 24 26 38,02,,0,0,1,1,2,2-4,4-2,3-3,5-1,112,86,37,32,2,2,5.1363,38 01 19,"main_zero_hit,second_miss,odd_even_bias,low_high_bias,sum_gap_large"
114000081,2025/10/09,01 06 11 20 34 35,08,01 04 07 26 29 38,02,01,1,0,2,0,2,3-3,3-3,3-3,3-3,105,107,37,34,2,2,5.5769,38 07 01,"main_one_hit,second_miss"
114000082,2025/10/13,04 06 08 18 24 28,01,03 07 14 19 25 38,04,,0,0,1,0,1,4-2,0-6,4-2,4-2,106,88,35,24,1,1,4.9365,38 07 19,"main_zero_hit,second_miss,odd_even_bias,spread_gap_large"
114000083,2025/10/16,08 09 13 16 26 35,02,03 07 14 16 20 38,02,16,1,1,1,1,2,2-4,3-3,4-2,4-2,98,107,35,27,1,2,5.1262,38 07 14,"main_one_hit,second_hit,run_pattern_mismatch"
114000084,2025/10/20,08 12 19 22 24 32,05,07 14 19 24 25 29,04,19 24,2,0,3,1,3,4-2,1-5,3-3,3-3,118,117,22,24,2,1,4.9517,07 19 14,"second_miss,run_pattern_mismatch,odd_even_bias"
114000085,2025/10/23,05 09 11 21 32 35,08,07 14 19 24 29 38,02,,0,0,0,0,0,3-3,5-1,3-3,3-3,131,113,31,30,1,1,5.031,07 38 14,"main_zero_hit,second_miss,odd_even_bias"
114000086,2025/10/27,01 11 16 20 27 36,06,03 07 14 20 24 38,05,20,1,0,2,0,2,2-4,3-3,3-3,3-3,106,111,35,35,1,1,5.4062,38 07 14,"main_one_hit,second_miss"
114000087,2025/10/30,13 14 17 20 21 24,02,04 07 14 24 25 38,04,14 24,2,0,2,1,3,2-4,3-3,3-3,3-3,112,109,34,11,2,2,5.2313,38 07 14,"second_miss,spread_gap_large"
114000088,2025/11/03,04 18 20 30 32 35,04,03 07 14 20 24 38,04,20,1,1,2,1,2,2-4,1-5,3-3,2-4,106,139,35,31,1,1,5.2797,38 07 24,"main_one_hit,second_hit,sum_gap_large"
114000089,2025/11/06,11 18 20 25 29 37,08,03 06 07 20 24 38,02,20,1,0,3,0,3,2-4,4-2,3-3,2-4,98,140,35,26,2,1,4.8964,38 07 24,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias,sum_gap_large"
114000090,2025/11/10,06 12 28 29 31 32,04,03 04 07 15 24 38,02,,0,0,1,0,1,3-3,2-4,4-2,2-4,91,138,35,26,2,2,5.0742,38 07 24,"main_zero_hit,second_miss,low_high_bias,sum_gap_large"
