target_period,target_date,actual_main_numbers,actual_second_zone,predicted_main_numbers,predicted_second_zone,overlap_numbers,top1_main_hits,top1_second_hit,best_of_6_main_hits,any_of_6_second_hit,best_of_6_total_hits,predicted_odd_even,actual_odd_even,predicted_low_high,actual_low_high,predicted_sum,actual_sum,predicted_spread,actual_spread,predicted_max_run,actual_max_run,top1_score,top_signals,failure_tags
114000041,2025/05/22,06 12 21 25 34 38,03,03 04 14 15 24 38,02,38,1,0,1,0,1,2-4,2-4,4-2,2-4,98,136,35,32,2,1,1.159,24 03 04,"main_one_hit,second_miss,run_pattern_mismatch,low_high_bias,sum_gap_large"
114000042,2025/05/26,13 14 17 23 24 37,06,03 04 14 15 24 38,02,14 24,2,0,2,0,2,2-4,4-2,4-2,3-3,98,128,35,24,2,2,1.1589,24 03 04,"second_miss,odd_even_bias,sum_gap_large,spread_gap_large"
114000043,2025/05/29,05 06 09 20 22 35,07,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,3-3,4-2,3-3,98,97,35,30,2,2,1.1594,24 03 04,"main_zero_hit,second_miss"
114000044,2025/06/02,01 05 16 18 21 31,02,03 04 14 15 24 38,02,,0,1,0,1,1,2-4,4-2,4-2,4-2,98,92,35,30,2,1,1.1587,24 03 04,"main_zero_hit,second_hit,run_pattern_mismatch,odd_even_bias"
114000045,2025/06/05,12 16 20 22 34 35,05,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,1-5,4-2,2-4,98,139,35,23,2,2,1.1586,24 03 04,"main_zero_hit,second_miss,low_high_bias,sum_gap_large,spread_gap_large"
114000046,2025/06/09,03 07 09 19 24 31,02,03 04 14 15 24 38,02,03 24,2,1,3,1,4,2-4,5-1,4-2,4-2,98,93,35,28,2,1,1.158,24 03 04,"second_hit,run_pattern_mismatch,odd_even_bias"
114000047,2025/06/12,05 12 13 15 26 38,05,03 04 14 15 24 38,02,15 38,2,0,3,0,3,2-4,3-3,4-2,4-2,98,109,35,33,2,2,1.159,24 03 04,second_miss
114000048,2025/06/16,04 11 12 18 21 26,03,03 04 14 15 24 38,02,04,1,0,2,0,2,2-4,2-4,4-2,4-2,98,92,35,22,2,2,1.1595,24 03 38,"main_one_hit,second_miss,spread_gap_large"
114000049,2025/06/19,01 07 20 21 36 38,06,03 04 15 24 26 38,02,38,1,0,2,0,2,2-4,3-3,3-3,2-4,110,123,35,37,2,2,1.1599,24 03 04,"main_one_hit,second_miss"
114000050,2025/06/23,06 11 20 31 32 33,06,03 04 15 24 26 38,02,,0,0,0,0,0,2-4,3-3,3-3,2-4,110,133,35,27,2,3,1.1598,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch"
114000051,2025/06/26,01 07 15 23 26 38,04,03 04 15 24 26 38,02,15 26 38,3,0,3,0,3,2-4,4-2,3-3,3-3,110,110,35,37,2,2,1.1592,24 03 38,"main_good_hit,second_miss,odd_even_bias"
114000052,2025/06/30,01 03 09 15 22 27,05,03 04 15 24 26 38,02,03 15,2,0,3,0,3,2-4,5-1,3-3,4-2,110,77,35,26,2,1,1.1602,24 03 38,"second_miss,run_pattern_mismatch,odd_even_bias,sum_gap_large"
114000053,2025/07/03,11 14 20 27 30 38,06,03 04 15 24 26 38,02,38,1,0,2,0,2,2-4,2-4,3-3,2-4,110,140,35,27,2,1,1.1607,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch,sum_gap_large"
114000054,2025/07/07,07 09 14 23 37 38,03,03 04 15 24 26 38,02,38,1,0,2,0,2,2-4,4-2,3-3,3-3,110,128,35,31,2,2,1.1606,24 03 38,"main_one_hit,second_miss,odd_even_bias"
114000055,2025/07/10,01 02 07 14 28 31,02,03 04 14 15 24 38,02,14,1,1,1,1,2,2-4,3-3,4-2,4-2,98,83,35,30,2,2,1.1605,24 03 38,"main_one_hit,second_hit"
114000056,2025/07/14,03 06 19 22 37 38,04,03 04 14 15 24 38,02,03 38,2,0,3,0,3,2-4,3-3,4-2,3-3,98,125,35,35,2,2,1.161,24 03 38,"second_miss,sum_gap_large"
114000057,2025/07/17,01 04 06 21 25 28,02,03 04 14 15 24 38,02,04,1,1,2,1,3,2-4,3-3,4-2,3-3,98,85,35,27,2,1,1.1614,24 03 38,"main_one_hit,second_hit,run_pattern_mismatch"
114000058,2025/07/21,10 18 20 24 36 38,04,03 04 14 15 24 38,02,24 38,2,0,2,0,2,2-4,0-6,4-2,2-4,98,146,35,28,2,1,1.1619,24 03 38,"second_miss,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large"
114000059,2025/07/24,03 04 07 10 33 38,05,03 04 14 15 24 38,02,03 04 38,3,0,4,0,4,2-4,3-3,4-2,4-2,98,95,35,35,2,2,1.1623,24 03 38,"main_good_hit,second_miss"
114000060,2025/07/28,12 16 18 22 24 36,05,03 04 07 15 24 38,02,24,1,0,2,0,2,3-3,0-6,4-2,3-3,91,128,35,24,2,1,1.1633,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias,sum_gap_large,spread_gap_large"
114000061,2025/07/31,04 09 18 20 29 31,03,03 04 07 15 24 38,02,04,1,0,1,0,1,3-3,3-3,4-2,3-3,91,111,35,27,2,1,1.1632,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch"
114000062,2025/08/04,15 16 22 27 30 32,01,03 04 07 15 24 38,02,15,1,0,2,0,2,3-3,2-4,4-2,2-4,91,142,35,17,2,2,1.1632,24 03 38,"main_one_hit,second_miss,low_high_bias,sum_gap_large,spread_gap_large"
114000063,2025/08/07,02 04 07 08 18 25,07,03 04 15 22 24 38,02,04,1,0,2,0,2,2-4,2-4,3-3,5-1,106,64,35,23,2,2,1.1636,24 03 38,"main_one_hit,second_miss,low_high_bias,sum_gap_large,spread_gap_large"
114000064,2025/08/11,03 05 09 16 18 19,02,03 04 07 15 24 38,02,03,1,1,1,1,2,3-3,4-2,4-2,6-0,91,70,35,16,2,2,1.1635,24 03 38,"main_one_hit,second_hit,low_high_bias,spread_gap_large"
114000065,2025/08/14,01 11 14 17 19 36,03,03 04 07 15 24 38,02,,0,0,1,0,1,3-3,4-2,4-2,5-1,91,98,35,35,2,1,1.164,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch"
114000066,2025/08/18,02 05 08 17 20 26,06,03 04 07 15 24 38,02,,0,0,1,0,1,3-3,2-4,4-2,4-2,91,78,35,24,2,1,1.1633,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch,spread_gap_large"
114000067,2025/08/21,02 04 11 12 16 19,02,03 04 07 15 24 38,02,04,1,1,2,1,3,3-3,2-4,4-2,6-0,91,64,35,17,2,2,1.1627,24 03 38,"main_one_hit,second_hit,low_high_bias,sum_gap_large,spread_gap_large"
114000068,2025/08/25,01 12 14 21 36 37,03,03 04 07 15 24 38,02,,0,0,1,0,1,3-3,3-3,4-2,3-3,91,121,35,36,2,2,1.1632,24 03 38,"main_zero_hit,second_miss,sum_gap_large"
114000069,2025/08/28,09 13 14 17 23 30,05,03 04 14 15 24 38,02,14,1,0,1,0,1,2-4,4-2,4-2,4-2,98,106,35,21,2,2,1.1631,24 03 38,"main_one_hit,second_miss,odd_even_bias,spread_gap_large"
114000070,2025/09/01,02 07 16 18 28 29,04,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,2-4,4-2,4-2,98,100,35,27,2,2,1.163,24 03 38,"main_zero_hit,second_miss"
114000071,2025/09/04,06 07 09 11 21 38,08,03 04 14 15 24 38,02,38,1,0,2,0,2,2-4,4-2,4-2,4-2,98,92,35,32,2,2,1.1624,24 03 38,"main_one_hit,second_miss,odd_even_bias"
114000072,2025/09/08,07 08 14 15 25 36,06,03 04 07 15 24 38,02,07 15,2,0,2,0,2,3-3,3-3,4-2,4-2,91,105,35,29,2,2,1.1623,24 03 38,second_miss
114000073,2025/09/11,11 18 21 27 31 35,06,03 04 07 15 24 38,02,,0,0,0,0,0,3-3,5-1,4-2,2-4,91,143,35,24,2,1,1.1627,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large,spread_gap_large"
114000074,2025/09/15,04 16 20 33 34 38,02,03 04 07 15 24 38,02,04 38,2,1,2,1,3,3-3,1-5,4-2,2-4,91,145,35,34,2,2,1.1621,24 03 38,"second_hit,odd_even_bias,low_high_bias,sum_gap_large"
114000075,2025/09/18,10 20 25 28 32 36,02,03 04 07 15 24 38,02,,0,1,0,1,1,3-3,1-5,4-2,1-5,91,151,35,26,2,1,1.1631,24 03 38,"main_zero_hit,second_hit,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large"
114000076,2025/09/22,10 11 14 22 31 33,02,03 04 07 15 24 38,02,,0,1,1,1,2,3-3,3-3,4-2,3-3,91,121,35,23,2,2,1.163,24 03 38,"main_zero_hit,second_hit,sum_gap_large,spread_gap_large"
114000077,2025/09/25,08 12 14 24 28 35,03,03 04 14 15 24 38,02,14 24,2,0,2,0,2,2-4,1-5,4-2,3-3,98,121,35,27,2,1,1.1634,24 03 38,"second_miss,run_pattern_mismatch"
114000078,2025/09/29,12 16 17 20 27 36,03,03 04 14 15 24 38,02,,0,0,0,0,0,2-4,2-4,4-2,3-3,98,128,35,24,2,2,1.1639,24 03 38,"main_zero_hit,second_miss,sum_gap_large,spread_gap_large"
114000079,2025/10/02,03 05 12 24 27 30,07,03 04 14 15 24 38,02,03 24,2,0,2,0,2,2-4,3-3,4-2,3-3,98,101,35,27,2,1,1.1633,24 03 38,"second_miss,run_pattern_mismatch"
114000080,2025/10/06,05 06 09 14 15 37,05,03 04 14 15 24 38,02,14 15,2,0,2,0,2,2-4,4-2,4-2,5-1,98,86,35,32,2,2,1.1637,24 03 38,"second_miss,odd_even_bias"
114000081,2025/10/09,01 06 11 20 34 35,08,03 04 14 15 24 38,02,,0,0,0,0,0,2-4,3-3,4-2,3-3,98,107,35,34,2,2,1.1642,24 03 38,"main_zero_hit,second_miss"
114000082,2025/10/13,04 06 08 18 24 28,01,03 04 14 15 24 38,02,04 24,2,0,2,0,2,2-4,0-6,4-2,4-2,98,88,35,24,2,1,1.1635,24 03 38,"second_miss,run_pattern_mismatch,odd_even_bias,spread_gap_large"
114000083,2025/10/16,08 09 13 16 26 35,02,03 04 14 15 24 38,02,,0,1,0,1,1,2-4,3-3,4-2,4-2,98,107,35,27,2,2,1.164,24 03 38,"main_zero_hit,second_hit"
114000084,2025/10/20,08 12 19 22 24 32,05,03 04 14 15 24 38,02,24,1,0,2,0,2,2-4,1-5,4-2,3-3,98,117,35,24,2,1,1.1639,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch,spread_gap_large"
114000085,2025/10/23,05 09 11 21 32 35,08,03 04 14 15 24 38,02,,0,0,0,0,0,2-4,5-1,4-2,3-3,98,113,35,30,2,1,1.1638,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch,odd_even_bias"
114000086,2025/10/27,01 11 16 20 27 36,06,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,3-3,4-2,3-3,98,111,35,35,2,1,1.1632,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch"
114000087,2025/10/30,13 14 17 20 21 24,02,03 04 14 15 24 38,02,14 24,2,1,2,1,3,2-4,3-3,4-2,3-3,98,109,35,11,2,2,1.1626,24 03 38,"second_hit,spread_gap_large"
114000088,2025/11/03,04 18 20 30 32 35,04,03 04 14 15 24 38,02,04,1,0,1,0,1,2-4,1-5,4-2,2-4,98,139,35,31,2,1,1.1636,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch,low_high_bias,sum_gap_large"
114000089,2025/11/06,11 18 20 25 29 37,08,03 04 14 15 24 38,02,,0,0,0,0,0,2-4,4-2,4-2,2-4,98,140,35,26,2,1,1.1635,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large"
114000090,2025/11/10,06 12 28 29 31 32,04,03 04 14 15 24 38,02,,0,0,0,0,0,2-4,2-4,4-2,2-4,98,138,35,26,2,2,1.1628,24 03 38,"main_zero_hit,second_miss,low_high_bias,sum_gap_large"
114000091,2025/11/13,02 09 11 15 26 34,04,03 04 14 15 24 38,02,15,1,0,1,0,1,2-4,3-3,4-2,4-2,98,97,35,32,2,1,1.1622,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch"
114000092,2025/11/17,17 18 19 28 34 36,06,03 04 14 15 24 38,02,,0,0,0,0,0,2-4,2-4,4-2,3-3,98,152,35,19,2,3,1.1621,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch,sum_gap_large,spread_gap_large"
114000093,2025/11/20,03 08 17 20 31 35,07,03 04 14 15 24 38,02,03,1,0,1,0,1,2-4,4-2,4-2,3-3,98,114,35,32,2,1,1.1615,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias"
114000094,2025/11/24,07 09 19 20 33 34,07,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,4-2,4-2,3-3,98,122,35,27,2,2,1.1614,24 03 38,"main_zero_hit,second_miss,odd_even_bias"
114000095,2025/11/27,04 09 16 26 33 35,02,03 04 14 15 24 38,02,04,1,1,2,1,3,2-4,3-3,4-2,3-3,98,123,35,31,2,1,1.1608,24 03 38,"main_one_hit,second_hit,run_pattern_mismatch,sum_gap_large"
114000096,2025/12/01,05 07 08 11 32 37,02,03 04 14 15 24 38,02,,0,1,1,1,2,2-4,4-2,4-2,4-2,98,100,35,32,2,2,1.1613,24 03 04,"main_zero_hit,second_hit,odd_even_bias"
114000097,2025/12/04,03 06 07 10 29 33,01,03 04 14 15 24 38,02,03,1,0,2,0,2,2-4,4-2,4-2,4-2,98,88,35,30,2,2,1.1612,24 03 04,"main_one_hit,second_miss,odd_even_bias"
114000098,2025/12/08,05 14 15 20 32 37,02,03 04 14 15 24 38,02,14 15,2,1,2,1,3,2-4,3-3,4-2,3-3,98,123,35,32,2,2,1.1611,24 03 04,"second_hit,sum_gap_large"
114000099,2025/12/11,05 06 11 15 22 37,07,03 04 14 15 24 38,02,15,1,0,1,0,1,2-4,4-2,4-2,4-2,98,96,35,32,2,2,1.1621,24 03 04,"main_one_hit,second_miss,odd_even_bias"
114000100,2025/12/15,19 26 28 31 32 34,06,03 04 14 15 24 38,02,,0,0,0,0,0,2-4,2-4,4-2,1-5,98,170,35,15,2,2,1.162,24 03 04,"main_zero_hit,second_miss,low_high_bias,sum_gap_large,spread_gap_large"
114000101,2025/12/18,08 15 16 21 29 37,05,03 04 14 15 24 38,02,15,1,0,2,0,2,2-4,4-2,4-2,3-3,98,126,35,29,2,2,1.1614,24 03 04,"main_one_hit,second_miss,odd_even_bias,sum_gap_large"
114000102,2025/12/22,05 16 21 25 32 34,08,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,3-3,4-2,2-4,98,133,35,29,2,1,1.1613,24 03 04,"main_zero_hit,second_miss,run_pattern_mismatch,low_high_bias,sum_gap_large"
114000103,2025/12/25,06 12 21 22 28 34,08,03 04 14 15 24 38,02,,0,0,0,0,0,2-4,1-5,4-2,2-4,98,123,35,28,2,2,1.1606,24 03 04,"main_zero_hit,second_miss,low_high_bias,sum_gap_large"
114000104,2025/12/29,01 03 09 11 18 32,06,03 04 14 15 24 38,02,03,1,0,1,0,1,2-4,4-2,4-2,5-1,98,74,35,31,2,1,1.16,24 03 04,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias"
115000001,2026/01/01,07 14 22 23 31 35,01,03 04 14 15 24 38,02,14,1,0,2,0,2,2-4,4-2,4-2,2-4,98,132,35,28,2,2,1.1599,24 03 04,"main_one_hit,second_miss,odd_even_bias,low_high_bias,sum_gap_large"
115000002,2026/01/05,11 14 19 25 34 37,04,03 04 14 15 24 38,02,14,1,0,1,0,1,2-4,4-2,4-2,3-3,98,140,35,26,2,1,1.1599,24 03 04,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias,sum_gap_large"
115000003,2026/01/08,07 17 25 26 27 33,03,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,5-1,4-2,2-4,98,135,35,26,2,3,1.1598,24 03 04,"main_zero_hit,second_miss,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large"
115000004,2026/01/12,01 09 14 17 33 38,03,03 04 14 15 24 38,02,14 38,2,0,2,0,2,2-4,4-2,4-2,4-2,98,112,35,37,2,2,1.1592,24 03 04,"second_miss,odd_even_bias"
115000005,2026/01/15,08 10 16 26 31 38,05,03 04 14 15 24 38,02,38,1,0,2,0,2,2-4,1-5,4-2,3-3,98,129,35,30,2,1,1.1596,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch,sum_gap_large"
115000006,2026/01/19,10 16 20 23 35 37,05,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,3-3,4-2,2-4,98,141,35,27,2,1,1.1595,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch,low_high_bias,sum_gap_large"
115000007,2026/01/22,11 17 29 30 34 35,06,03 04 14 15 24 38,02,,0,0,0,0,0,2-4,4-2,4-2,2-4,98,156,35,24,2,2,1.1589,24 03 38,"main_zero_hit,second_miss,odd_even_bias,low_high_bias,sum_gap_large,spread_gap_large"
115000008,2026/01/26,03 08 12 26 32 38,04,03 04 14 15 24 38,02,03 38,2,0,2,0,2,2-4,1-5,4-2,3-3,98,119,35,35,2,1,1.1583,24 03 38,"second_miss,run_pattern_mismatch"
115000009,2026/01/29,05 10 15 17 23 25,05,03 04 14 15 24 38,02,15,1,0,1,0,1,2-4,5-1,4-2,4-2,98,95,35,20,2,1,1.1587,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias,spread_gap_large"
115000010,2026/02/02,01 12 14 15 27 29,05,03 04 14 15 24 38,02,14 15,2,0,2,0,2,2-4,4-2,4-2,4-2,98,98,35,28,2,2,1.1587,24 03 38,"second_miss,odd_even_bias"
115000011,2026/02/05,07 22 28 34 36 37,07,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,2-4,4-2,1-5,98,164,35,30,2,2,1.1591,24 03 38,"main_zero_hit,second_miss,low_high_bias,sum_gap_large"
115000012,2026/02/09,13 14 16 33 34 37,02,03 04 14 15 24 38,02,14,1,1,2,1,3,2-4,3-3,4-2,3-3,98,147,35,24,2,2,1.1585,24 03 38,"main_one_hit,second_hit,sum_gap_large,spread_gap_large"
115000013,2026/02/12,06 10 22 25 32 35,03,03 04 14 15 24 38,02,,0,0,0,0,0,2-4,2-4,4-2,2-4,98,130,35,29,2,1,1.1589,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch,low_high_bias,sum_gap_large"
115000014,2026/02/16,02 06 19 33 36 38,03,03 04 14 15 24 38,02,38,1,0,1,0,1,2-4,2-4,4-2,3-3,98,134,35,36,2,1,1.1583,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch,sum_gap_large"
115000015,2026/02/19,02 03 06 12 23 27,04,03 04 14 15 24 38,02,03,1,0,1,0,1,2-4,3-3,4-2,4-2,98,73,35,25,2,2,1.1582,24 03 38,"main_one_hit,second_miss,sum_gap_large,spread_gap_large"
115000016,2026/02/23,04 10 13 24 31 35,02,03 04 14 15 24 38,02,04 24,2,1,2,1,3,2-4,3-3,4-2,3-3,98,117,35,31,2,1,1.1582,24 03 38,"second_hit,run_pattern_mismatch"
115000017,2026/02/26,03 19 27 30 37 38,02,03 04 14 15 24 38,02,03 38,2,1,2,1,3,2-4,4-2,4-2,2-4,98,154,35,35,2,2,1.1591,24 03 38,"second_hit,odd_even_bias,low_high_bias,sum_gap_large"
115000018,2026/03/02,07 09 11 23 25 29,05,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,6-0,4-2,3-3,98,104,35,22,2,1,1.1601,24 03 38,"main_zero_hit,second_miss,run_pattern_mismatch,odd_even_bias,spread_gap_large"
115000019,2026/03/05,07 11 14 32 36 38,02,03 04 14 15 24 38,02,14 38,2,1,3,1,4,2-4,2-4,4-2,3-3,98,138,35,31,2,1,1.1595,24 03 38,"second_hit,run_pattern_mismatch,sum_gap_large"
115000020,2026/03/09,01 11 14 17 29 32,08,03 04 14 15 24 38,02,14,1,0,1,0,1,2-4,4-2,4-2,4-2,98,104,35,31,2,1,1.1605,24 03 38,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias"
115000021,2026/03/12,04 09 15 25 27 31,08,03 04 14 15 24 38,02,04 15,2,0,2,0,2,2-4,5-1,4-2,3-3,98,111,35,27,2,1,1.1604,24 03 38,"second_miss,run_pattern_mismatch,odd_even_bias"
115000022,2026/03/16,14 26 28 31 32 34,01,03 04 14 15 24 38,02,14,1,0,1,0,1,2-4,1-5,4-2,1-5,98,165,35,20,2,2,1.1608,24 03 38,"main_one_hit,second_miss,low_high_bias,sum_gap_large,spread_gap_large"
115000023,2026/03/19,09 13 14 18 31 34,01,03 04 14 15 24 38,02,14,1,0,1,0,1,2-4,3-3,4-2,4-2,98,119,35,25,2,2,1.1607,24 03 38,"main_one_hit,second_miss,spread_gap_large"
115000024,2026/03/23,01 09 18 28 33 38,05,03 04 14 15 24 38,02,38,1,0,1,0,1,2-4,3-3,4-2,3-3,98,127,35,37,2,2,1.1606,24 03 38,"main_one_hit,second_miss,sum_gap_large"
115000025,2026/03/26,13 14 22 28 35 38,05,03 04 14 15 24 38,02,14 38,2,0,3,0,3,2-4,2-4,4-2,2-4,98,150,35,25,2,2,1.1606,24 03 38,"second_miss,low_high_bias,sum_gap_large,spread_gap_large"
115000026,2026/03/30,02 13 21 22 29 34,01,03 04 14 15 24 38,02,,0,0,1,0,1,2-4,3-3,4-2,2-4,98,121,35,32,2,2,1.161,24 03 38,"main_zero_hit,second_miss,low_high_bias"
